,text,new_label
1248,জেনে ভাল লাগল ধর্মের কিতাব পড়েছেন হকিংসের উল্লেখ হকিংসের মতবাদ ধ্রুব হকিংস বিগব্যাং প্রমাণ পারেনি ক্রিয়েটিভ যোগ্যতায় দিনও তে আসতে পারতেন পারছেন বিতর্কিত কথা বলার জন্যে আপনাকে শ্রষ্টা প্রমাণ চাই সকল ধর্ম আলকোরাণ ১১তম সূরা হুদ ১৩তম আয়াত শ্লোক আপত্তি ১০টি সূরা একটা ছুড়ে হয়েছে গণিত কষে সেইটা বেমানান কোপার নিকাসের মুসলিম গবেষকরা সেইটা জেনেছেন ধর্ম ধর্মবাজ বিষয়কে মিলিয়ে ফেলেছেন ধর্ম নিজস্ব সম্পত্তি অবশ্যই পড়াশুনা,bully
1249,কুত্তার বাচ্চারে ফাসিতে ঝুলানো,bully
1250,সাফা কবির তসলিমা নাসরিনের মত বিতাড়িত,bully
1251,গালে জুতার বাড়ি এইসব নাস্তিকদের,bully
1252,খেকে তোমারে খাইলাম পাবলিক তোরে বয়কট সুদাচ্ছে,bully
1253,মিয়া প্রতিষ্ঠানের কর্মচারীদের বেতন পরিশোধ কর চরকায় তেল দেও,bully
1254,জুকার বার্গকে অনুরুধ করবো প্লিজ একটা জুতার রিয়েক্ট রিয়েক্ট দিয়ে শান্তি পাচ্ছি,bully
1255,গরু মেরে জুতা দান তুই পারস রে সাফা,bully
1256,ওয়াশ বহিষ্কার ইম্পসিবল ২ বছর টের পাবেন,bully
1257,ভাগ্য ভালো কথা হুজুর বল্লে নিদ্বিধায় রাজাকার বানিয়ে ফাঁসি হইতো,bully
1258,অনতিবিলম্বে জামাইকে চাকরি বরখাস্ত সবাইকে আইনের আওতায় আনা,bully
1259,শ্রমিকদের বেতন দেননি ভাই,bully
1260,মুসলিম মৌলবাদীদের চাপাতির কোপ খাওয়ার ভয়ে ক্ষমা চাচ্ছেন ক্ষমা চেয়ে কথাগুলো বলছেন মনের কথা ফ্রিডম অফ স্পিচ পশ্চিমা দেশে ভারতে নিরাপত্তা বিঘ্নিত জনপ্রিয়তা হ্রাস পাওয়া বিষন্ন,bully
1261,কেয়ামতের অালামত,bully
1262,কাঁকড়া খামারের শ্রমিকদের বেতন পরিশোধ,bully
1263,সাফা করিমের নাটক ল্যাপটপ ডিলিট দিয়েছি পরবর্তীতে নাটক নাটক দেখব বাকিরা সবাই সাবধান একজনের সবাই খারাপ খাঙ্কির অভিনয়,bully
1264,তরা পাগল,bully
1265,জুতাপেটা বিশ্বাস করবি হারামজাদি,bully
1266,ঠেকা পরাতে তবজি লইয়া জিকির চুদাও উড়া ভালো উড়লে জুতা পেটা ফরজ হয়ে যায় যেমনটা ফরজ ভুলে কখনো পরলে জুতাটা খুলে তোকে দেখাতাম জুতা মেরে গুরু দান দেখানো পোস্ট তাইনা,bully
1267,জুতা পাইরা দে মত ফালতু দের,bully
1268,বড় পড়ে আল্লামা সাঈদী সাহেবের কথা গুলো প্রধানমন্ত্রী শত্রু শত্রু শত্রু পাশেই বসা চিনেন আকাশ চুম্ভি জনপ্রিয়তা পিতার দশা একদিন এরাই দশা,bully
